Format Version,1.21,Take Name,Take 2024-08-16 11.50.01 AM,Capture Frame Rate,50.000000,Export Frame Rate,50.000000,Capture Start Time,2024-08-16 11.50.01.587 AM,Total Frames in Take,2114,Total Exported Frames,2114,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
26,0.520000,0.001151,0.024861,-0.002352,0.999687,0.167418,0.017368,0.164085,0.000280,0.198282,0.012581,0.122454,0.957616,0.145920,0.034511,0.140721,0.971434,0.217100,0.012819,0.179405,0.915488,0.176133,0.013498,0.223682,0.936881,0.099656,0.013432,0.154164,0.868651,0.198240,0.012531,0.122488,0.146045,0.034269,0.141011,0.217568,0.013158,0.179593,0.176514,0.013524,0.223826,0.099287,0.013632,0.153858,0.000560,0.018388,0.004419,0.009252,0.018316,-0.195277,0.159269,0.018586,-0.188605,0.200791,0.376960,0.203666,0.169290,0.375886,0.104633,0.098702,0.377167,0.182209,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,0.540000,0.001129,0.024854,-0.002306,0.999688,0.167424,0.017365,0.164089,0.000276,0.198289,0.012579,0.122459,0.957592,0.145924,0.034505,0.140723,0.971904,0.217106,0.012820,0.179409,0.916411,0.176138,0.013498,0.223686,0.937109,0.099663,0.013422,0.154167,0.871366,0.198244,0.012528,0.122490,0.146050,0.034262,0.141019,0.217571,0.013160,0.179600,0.176518,0.013528,0.223834,0.099305,0.013617,0.153870,0.000562,0.018382,0.004426,0.009228,0.018330,-0.195409,0.159277,0.018587,-0.188595,0.200793,0.376957,0.203677,0.169291,0.375884,0.104651,0.098639,0.377110,0.182296,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,0.560000,0.001124,0.024838,-0.002308,0.999688,0.167420,0.017365,0.164090,0.000273,0.198286,0.012578,0.122461,0.957592,0.145921,0.034504,0.140724,0.971904,0.217101,0.012820,0.179412,0.916411,0.176132,0.013498,0.223687,0.937109,0.099658,0.013422,0.154166,0.871366,0.198240,0.012528,0.122497,0.146049,0.034266,0.141013,0.217564,0.013154,0.179598,0.176512,0.013532,0.223837,0.099307,0.013608,0.153882,0.000562,0.018384,0.004427,0.009183,0.018266,-0.195372,0.159268,0.018587,-0.188596,0.200787,0.376962,0.203683,0.169288,0.375881,0.104658,0.098656,0.376885,0.182428,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,0.580000,0.001184,0.024803,-0.002372,0.999689,0.167418,0.017363,0.164085,0.000274,0.198286,0.012577,0.122457,0.958284,0.145923,0.034508,0.140719,0.971711,0.217097,0.012810,0.179410,0.917577,0.176125,0.013488,0.223682,0.938282,0.099657,0.013430,0.154156,0.872704,0.198241,0.012528,0.122488,0.146051,0.034270,0.141009,0.217559,0.013146,0.179600,0.176503,0.013515,0.223826,0.099302,0.013622,0.153865,0.000565,0.018384,0.004418,0.009334,0.018402,-0.195390,0.159265,0.018585,-0.188601,0.200775,0.376960,0.203669,0.169280,0.375888,0.104643,0.098693,0.377161,0.182216,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,0.600000,0.001130,0.024829,-0.002340,0.999688,0.167420,0.017364,0.164084,0.000274,0.198287,0.012576,0.122455,0.958080,0.145923,0.034505,0.140717,0.971883,0.217101,0.012816,0.179407,0.916679,0.176131,0.013496,0.223681,0.938731,0.099658,0.013426,0.154158,0.872437,0.198244,0.012527,0.122487,0.146046,0.034266,0.141003,0.217565,0.013152,0.179597,0.176510,0.013524,0.223824,0.099305,0.013618,0.153869,0.000564,0.018385,0.004420,0.009338,0.018096,-0.195096,0.159270,0.018587,-0.188603,0.200784,0.376959,0.203668,0.169281,0.375883,0.104641,0.098697,0.377165,0.182210,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,0.620000,0.001184,0.024845,-0.002331,0.999688,0.167425,0.017364,0.164082,0.000273,0.198291,0.012581,0.122452,0.957259,0.145927,0.034508,0.140719,0.971525,0.217107,0.012816,0.179403,0.917161,0.176138,0.013490,0.223679,0.938660,0.099664,0.013426,0.154159,0.873609,0.198249,0.012532,0.122483,0.146056,0.034267,0.141007,0.217573,0.013153,0.179591,0.176515,0.013523,0.223830,0.099317,0.013601,0.153893,0.000567,0.018388,0.004417,0.009229,0.018329,-0.195409,0.159273,0.018590,-0.188603,0.200791,0.376961,0.203673,0.169292,0.375882,0.104646,0.098705,0.377160,0.182222,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,0.640000,0.001141,0.024839,-0.002340,0.999688,0.167423,0.017366,0.164088,0.000275,0.198289,0.012579,0.122459,0.957259,0.145925,0.034508,0.140723,0.971525,0.217104,0.012818,0.179410,0.917161,0.176135,0.013497,0.223686,0.938660,0.099662,0.013428,0.154164,0.873609,0.198243,0.012531,0.122488,0.146058,0.034267,0.141010,0.217565,0.013156,0.179599,0.176514,0.013537,0.223842,0.099313,0.013608,0.153885,0.000570,0.018389,0.004420,0.009191,0.018272,-0.195370,0.159272,0.018589,-0.188596,0.200795,0.376959,0.203674,0.169298,0.375881,0.104649,0.098705,0.377165,0.182224,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,0.660000,0.001110,0.024799,-0.002329,0.999689,0.167418,0.017362,0.164090,0.000277,0.198288,0.012573,0.122463,0.956605,0.145922,0.034502,0.140722,0.971712,0.217098,0.012816,0.179416,0.917449,0.176126,0.013497,0.223688,0.937573,0.099657,0.013422,0.154161,0.872899,0.198239,0.012523,0.122494,0.146055,0.034263,0.141009,0.217561,0.013155,0.179605,0.176505,0.013536,0.223846,0.099304,0.013607,0.153871,0.000570,0.018384,0.004419,0.009317,0.018399,-0.195398,0.159270,0.018589,-0.188595,0.200789,0.376961,0.203665,0.169293,0.375880,0.104649,0.098761,0.376889,0.182364,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,0.680000,0.001160,0.024838,-0.002380,0.999688,0.167420,0.017362,0.164083,0.000274,0.198286,0.012574,0.122453,0.957807,0.145924,0.034507,0.140718,0.971405,0.217101,0.012810,0.179405,0.917547,0.176132,0.013490,0.223680,0.938747,0.099658,0.013430,0.154158,0.871852,0.198244,0.012525,0.122487,0.146053,0.034265,0.141002,0.217563,0.013147,0.179590,0.176510,0.013516,0.223824,0.099303,0.013618,0.153876,0.000567,0.018385,0.004417,0.009190,0.018268,-0.195381,0.159272,0.018587,-0.188603,0.200782,0.376963,0.203673,0.169287,0.375887,0.104630,0.098701,0.377164,0.182210,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,0.700000,0.001195,0.024812,-0.002349,0.999689,0.167424,0.017367,0.164081,0.000276,0.198293,0.012583,0.122452,0.957621,0.145928,0.034511,0.140716,0.971827,0.217105,0.012816,0.179405,0.916057,0.176133,0.013491,0.223678,0.937994,0.099663,0.013431,0.154153,0.871309,0.198248,0.012535,0.122483,0.146053,0.034275,0.141002,0.217570,0.013153,0.179596,0.176513,0.013519,0.223823,0.099306,0.013626,0.153856,0.000566,0.018393,0.004417,0.009193,0.018266,-0.195379,0.159272,0.018587,-0.188608,0.200787,0.376961,0.203666,0.169294,0.375888,0.104628,0.098705,0.377162,0.182205,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,0.720000,0.001162,0.024815,-0.002347,0.999689,0.167422,0.017366,0.164085,0.000277,0.198290,0.012580,0.122457,0.957621,0.145926,0.034509,0.140719,0.971827,0.217103,0.012817,0.179409,0.916057,0.176131,0.013495,0.223682,0.937994,0.099661,0.013429,0.154157,0.871309,0.198247,0.012533,0.122486,0.146052,0.034268,0.141008,0.217570,0.013154,0.179600,0.176509,0.013527,0.223830,0.099304,0.013617,0.153871,0.000564,0.018389,0.004421,0.009292,0.018380,-0.195309,0.159272,0.018587,-0.188600,0.200788,0.376958,0.203676,0.169293,0.375881,0.104644,0.098705,0.377162,0.182222,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,0.740000,0.001148,0.024824,-0.002301,0.999689,0.167418,0.017361,0.164089,0.000275,0.198286,0.012577,0.122461,0.956987,0.145920,0.034502,0.140723,0.971336,0.217099,0.012817,0.179413,0.915872,0.176129,0.013492,0.223687,0.937683,0.099657,0.013418,0.154163,0.871312,0.198240,0.012527,0.122497,0.146048,0.034259,0.141012,0.217569,0.013153,0.179599,0.176506,0.013531,0.223842,0.099309,0.013603,0.153882,0.000562,0.018377,0.004427,0.009180,0.018268,-0.195374,0.159267,0.018583,-0.188594,0.200794,0.376956,0.203671,0.169286,0.375881,0.104657,0.098703,0.377158,0.182232,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,0.760000,0.001148,0.024841,-0.002335,0.999688,0.167416,0.017363,0.164087,0.000275,0.198281,0.012577,0.122458,0.957622,0.145917,0.034505,0.140722,0.971749,0.217097,0.012815,0.179409,0.916981,0.176128,0.013493,0.223684,0.937527,0.099654,0.013425,0.154163,0.872096,0.198237,0.012529,0.122491,0.146045,0.034262,0.141011,0.217560,0.013149,0.179596,0.176506,0.013528,0.223834,0.099299,0.013617,0.153873,0.000558,0.018378,0.004426,0.009184,0.018270,-0.195372,0.159264,0.018589,-0.188598,0.200786,0.376958,0.203661,0.169275,0.375882,0.104648,0.098694,0.377161,0.182220,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,0.780000,0.001206,0.024848,-0.002343,0.999688,0.167416,0.017365,0.164084,0.000276,0.198282,0.012584,0.122453,0.957857,0.145918,0.034511,0.140721,0.971538,0.217098,0.012815,0.179404,0.916311,0.176130,0.013489,0.223680,0.937276,0.099655,0.013429,0.154160,0.871667,0.198237,0.012534,0.122487,0.146046,0.034269,0.141012,0.217566,0.013152,0.179588,0.176507,0.013519,0.223829,0.099299,0.013621,0.153870,0.000557,0.018391,0.004415,0.009219,0.018331,-0.195406,0.159265,0.018586,-0.188602,0.200781,0.376959,0.203658,0.169277,0.375888,0.104635,0.098695,0.377168,0.182207,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,0.800000,0.001171,0.024851,-0.002342,0.999688,0.167413,0.017366,0.164081,0.000267,0.198278,0.012582,0.122451,0.957857,0.145915,0.034510,0.140717,0.971538,0.217095,0.012817,0.179402,0.916311,0.176127,0.013494,0.223678,0.937276,0.099652,0.013429,0.154159,0.871667,0.198236,0.012531,0.122484,0.146044,0.034269,0.141011,0.217543,0.013155,0.179584,0.176508,0.013525,0.223831,0.099307,0.013612,0.153880,0.000558,0.018384,0.004420,0.009184,0.018266,-0.195373,0.159268,0.018588,-0.188600,0.200792,0.376957,0.203665,0.169291,0.375884,0.104633,0.098703,0.377164,0.182215,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,0.820000,0.001154,0.024871,-0.002318,0.999687,0.167422,0.017364,0.164086,0.000275,0.198285,0.012579,0.122454,0.958616,0.145922,0.034505,0.140722,0.973401,0.217104,0.012817,0.179404,0.920968,0.176138,0.013494,0.223682,0.938433,0.099660,0.013423,0.154166,0.874980,0.198243,0.012529,0.122489,0.146047,0.034263,0.141015,0.217570,0.013154,0.179592,0.176515,0.013527,0.223831,0.099305,0.013613,0.153877,0.000562,0.018383,0.004427,0.009189,0.018274,-0.195375,0.159271,0.018588,-0.188600,0.200804,0.376954,0.203668,0.169303,0.375909,0.104667,0.098712,0.377163,0.182224,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,0.840000,0.001145,0.024808,-0.002342,0.999689,0.167419,0.017366,0.164086,0.000277,0.198287,0.012579,0.122458,0.957063,0.145922,0.034509,0.140719,0.971965,0.217099,0.012818,0.179411,0.916238,0.176127,0.013497,0.223683,0.936979,0.099658,0.013429,0.154157,0.871005,0.198244,0.012531,0.122488,0.146049,0.034268,0.141008,0.217562,0.013155,0.179600,0.176504,0.013530,0.223834,0.099299,0.013623,0.153860,0.000560,0.018387,0.004417,0.009219,0.018330,-0.195403,0.159269,0.018588,-0.188601,0.200795,0.376959,0.203669,0.169295,0.375881,0.104642,0.098639,0.377113,0.182287,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,0.860000,0.001193,0.024826,-0.002337,0.999688,0.167421,0.017365,0.164081,0.000278,0.198288,0.012583,0.122452,0.957304,0.145924,0.034509,0.140716,0.971363,0.217102,0.012816,0.179404,0.915645,0.176132,0.013490,0.223678,0.937637,0.099660,0.013428,0.154155,0.870586,0.198247,0.012533,0.122482,0.146051,0.034273,0.141004,0.217570,0.013153,0.179592,0.176509,0.013521,0.223824,0.099301,0.013619,0.153865,0.000565,0.018395,0.004415,0.009189,0.018268,-0.195376,0.159270,0.018592,-0.188606,0.200778,0.376960,0.203673,0.169283,0.375889,0.104632,0.098629,0.377113,0.182277,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,0.880000,0.001181,0.024823,-0.002332,0.999688,0.167420,0.017362,0.164084,0.000277,0.198287,0.012579,0.122455,0.957304,0.145922,0.034506,0.140719,0.971363,0.217100,0.012814,0.179407,0.915645,0.176130,0.013489,0.223681,0.937637,0.099658,0.013424,0.154157,0.870586,0.198243,0.012531,0.122487,0.146049,0.034267,0.141004,0.217568,0.013149,0.179595,0.176509,0.013525,0.223832,0.099303,0.013613,0.153871,0.000565,0.018387,0.004415,0.009338,0.018100,-0.195095,0.159269,0.018587,-0.188603,0.200776,0.376959,0.203667,0.169284,0.375878,0.104650,0.098750,0.376889,0.182353,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,0.900000,0.001141,0.024806,-0.002338,0.999689,0.167417,0.017362,0.164088,0.000276,0.198285,0.012575,0.122460,0.957287,0.145920,0.034503,0.140721,0.971572,0.217097,0.012814,0.179413,0.915791,0.176125,0.013493,0.223686,0.937677,0.099656,0.013423,0.154159,0.871512,0.198240,0.012529,0.122490,0.146053,0.034264,0.141001,0.217563,0.013151,0.179603,0.176499,0.013530,0.223841,0.099308,0.013599,0.153890,0.000566,0.018382,0.004419,0.009218,0.018332,-0.195402,0.159266,0.018583,-0.188594,0.200791,0.376952,0.203669,0.169291,0.375880,0.104653,0.098704,0.377157,0.182234,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,0.920000,0.001129,0.024855,-0.002301,0.999688,0.167424,0.017361,0.164086,0.000277,0.198289,0.012576,0.122456,0.955912,0.145924,0.034501,0.140721,0.971395,0.217106,0.012817,0.179406,0.916185,0.176138,0.013494,0.223683,0.937161,0.099662,0.013418,0.154164,0.873025,0.198243,0.012530,0.122482,0.146056,0.034257,0.141008,0.217572,0.013154,0.179595,0.176511,0.013534,0.223839,0.099314,0.013600,0.153888,0.000567,0.018384,0.004419,0.009230,0.018334,-0.195406,0.159271,0.018589,-0.188595,0.200802,0.376957,0.203673,0.169298,0.375878,0.104649,0.098708,0.377161,0.182230,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,0.940000,0.001129,0.024826,-0.002340,0.999688,0.167422,0.017368,0.164083,0.000277,0.198289,0.012580,0.122455,0.956892,0.145925,0.034509,0.140717,0.971683,0.217103,0.012820,0.179407,0.916459,0.176133,0.013500,0.223681,0.937249,0.099661,0.013430,0.154158,0.871071,0.198245,0.012529,0.122486,0.146055,0.034269,0.141005,0.217568,0.013162,0.179595,0.176511,0.013532,0.223833,0.099304,0.013618,0.153870,0.000570,0.018391,0.004417,0.009341,0.018097,-0.195096,0.159274,0.018592,-0.188603,0.200795,0.376958,0.203671,0.169296,0.375880,0.104637,0.098707,0.377166,0.182213,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,0.960000,0.001163,0.024828,-0.002354,0.999688,0.167417,0.017366,0.164084,0.000279,0.198284,0.012580,0.122455,0.956892,0.145921,0.034509,0.140718,0.971683,0.217098,0.012815,0.179407,0.916459,0.176128,0.013494,0.223681,0.937249,0.099656,0.013430,0.154158,0.871071,0.198240,0.012535,0.122483,0.146048,0.034265,0.141007,0.217565,0.013152,0.179596,0.176505,0.013530,0.223831,0.099298,0.013623,0.153865,0.000565,0.018391,0.004409,0.009247,0.018319,-0.195275,0.159268,0.018586,-0.188603,0.200784,0.376963,0.203664,0.169285,0.375881,0.104629,0.098700,0.377165,0.182205,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,0.980000,0.001185,0.024843,-0.002372,0.999688,0.167417,0.017363,0.164081,0.000275,0.198282,0.012577,0.122451,0.956609,0.145920,0.034508,0.140717,0.971522,0.217098,0.012810,0.179402,0.915654,0.176129,0.013488,0.223678,0.936880,0.099655,0.013430,0.154157,0.871096,0.198240,0.012530,0.122481,0.146046,0.034265,0.141005,0.217561,0.013147,0.179593,0.176510,0.013515,0.223822,0.099298,0.013623,0.153868,0.000563,0.018388,0.004413,0.009189,0.018269,-0.195374,0.159270,0.018585,-0.188605,0.200783,0.376958,0.203665,0.169280,0.375891,0.104623,0.098702,0.377165,0.182214,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,1.000000,0.001155,0.024817,-0.002344,0.999689,0.167418,0.017364,0.164087,0.000276,0.198286,0.012578,0.122459,0.957652,0.145921,0.034507,0.140721,0.971498,0.217099,0.012815,0.179411,0.916226,0.176128,0.013493,0.223685,0.937506,0.099657,0.013427,0.154160,0.872055,0.198241,0.012531,0.122491,0.146048,0.034264,0.141011,0.217565,0.013150,0.179599,0.176503,0.013526,0.223831,0.099302,0.013618,0.153868,0.000565,0.018382,0.004424,0.009182,0.018267,-0.195378,0.159267,0.018588,-0.188598,0.200792,0.376954,0.203672,0.169284,0.375882,0.104650,0.098635,0.377106,0.182295,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,1.020000,0.001173,0.024848,-0.002336,0.999688,0.167421,0.017363,0.164087,0.000276,0.198286,0.012579,0.122457,0.957948,0.145923,0.034507,0.140723,0.971496,0.217103,0.012815,0.179408,0.916278,0.176134,0.013491,0.223684,0.937287,0.099659,0.013426,0.154164,0.872323,0.198243,0.012531,0.122491,0.146049,0.034264,0.141017,0.217572,0.013148,0.179593,0.176512,0.013531,0.223834,0.099307,0.013610,0.153880,0.000564,0.018379,0.004427,0.009336,0.018098,-0.195090,0.159271,0.018586,-0.188598,0.200790,0.376958,0.203676,0.169289,0.375876,0.104658,0.098703,0.377159,0.182229,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,1.040000,0.001145,0.024842,-0.002336,0.999688,0.167417,0.017362,0.164088,0.000276,0.198283,0.012576,0.122458,0.957781,0.145919,0.034504,0.140723,0.971858,0.217099,0.012814,0.179410,0.915421,0.176130,0.013493,0.223685,0.937408,0.099656,0.013424,0.154164,0.872252,0.198240,0.012529,0.122491,0.146041,0.034259,0.141015,0.217570,0.013149,0.179598,0.176508,0.013528,0.223833,0.099302,0.013615,0.153875,0.000564,0.018380,0.004425,0.009389,0.018451,-0.195293,0.159266,0.018585,-0.188598,0.200788,0.376957,0.203667,0.169282,0.375882,0.104648,0.098632,0.377114,0.182286,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,1.060000,0.001204,0.024840,-0.002396,0.999688,0.167415,0.017362,0.164082,0.000276,0.198281,0.012577,0.122452,0.957781,0.145919,0.034509,0.140718,0.971858,0.217096,0.012807,0.179403,0.915421,0.176127,0.013485,0.223678,0.937408,0.099653,0.013433,0.154157,0.872252,0.198236,0.012529,0.122484,0.146043,0.034270,0.141005,0.217563,0.013143,0.179593,0.176507,0.013517,0.223826,0.099297,0.013629,0.153862,0.000555,0.018387,0.004422,0.009182,0.018265,-0.195377,0.159264,0.018586,-0.188602,0.200783,0.376955,0.203660,0.169277,0.375883,0.104633,0.098627,0.377116,0.182278,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,1.080000,0.001185,0.024853,-0.002360,0.999688,0.167418,0.017363,0.164087,0.000276,0.198283,0.012578,0.122456,0.957645,0.145920,0.034508,0.140723,0.971867,0.217099,0.012811,0.179407,0.915786,0.176132,0.013488,0.223683,0.937707,0.099656,0.013429,0.154164,0.871443,0.198240,0.012529,0.122488,0.146045,0.034269,0.141012,0.217567,0.013148,0.179594,0.176509,0.013522,0.223834,0.099303,0.013615,0.153878,0.000558,0.018387,0.004422,0.009185,0.018261,-0.195377,0.159264,0.018585,-0.188602,0.200787,0.376956,0.203665,0.169282,0.375882,0.104637,0.098697,0.377162,0.182214,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,1.100000,0.001143,0.024815,-0.002328,0.999689,0.167417,0.017362,0.164089,0.000277,0.198285,0.012576,0.122461,0.955161,0.145920,0.034503,0.140722,0.971278,0.217098,0.012815,0.179413,0.915841,0.176127,0.013493,0.223687,0.937569,0.099656,0.013422,0.154162,0.873635,0.198238,0.012532,0.122485,0.146051,0.034257,0.141010,0.217566,0.013153,0.179608,0.176503,0.013536,0.223847,0.099312,0.013596,0.153897,0.000561,0.018376,0.004425,0.009241,0.018324,-0.195276,0.159265,0.018588,-0.188594,0.200801,0.376959,0.203670,0.169297,0.375877,0.104653,0.098707,0.377162,0.182226,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,1.120000,0.001144,0.024840,-0.002313,0.999688,0.167421,0.017364,0.164085,0.000276,0.198287,0.012579,0.122456,0.956750,0.145922,0.034504,0.140720,0.971162,0.217103,0.012818,0.179407,0.916624,0.176134,0.013495,0.223682,0.937945,0.099660,0.013422,0.154161,0.871923,0.198245,0.012529,0.122485,0.146053,0.034265,0.141009,0.217569,0.013156,0.179596,0.176511,0.013528,0.223832,0.099307,0.013601,0.153887,0.000567,0.018387,0.004424,0.009189,0.018267,-0.195377,0.159274,0.018591,-0.188602,0.200804,0.376958,0.203663,0.169295,0.375878,0.104649,0.098713,0.377160,0.182229,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,1.140000,0.001198,0.024831,-0.002343,0.999688,0.167423,0.017366,0.164078,0.000277,0.198289,0.012583,0.122448,0.956750,0.145925,0.034510,0.140713,0.971162,0.217103,0.012815,0.179400,0.916624,0.176134,0.013490,0.223674,0.937945,0.099661,0.013429,0.154152,0.871923,0.198246,0.012536,0.122478,0.146052,0.034272,0.140999,0.217565,0.013149,0.179591,0.176516,0.013522,0.223820,0.099300,0.013623,0.153855,0.000567,0.018394,0.004412,0.009190,0.018268,-0.195379,0.159275,0.018592,-0.188606,0.200789,0.376956,0.203662,0.169292,0.375881,0.104641,0.098632,0.377115,0.182277,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,1.160000,0.001167,0.024812,-0.002344,0.999689,0.167422,0.017364,0.164080,0.000276,0.198290,0.012579,0.122452,0.957140,0.145925,0.034508,0.140714,0.971637,0.217102,0.012815,0.179404,0.916586,0.176131,0.013492,0.223677,0.937836,0.099661,0.013427,0.154152,0.870269,0.198245,0.012530,0.122482,0.146052,0.034272,0.141000,0.217563,0.013152,0.179595,0.176508,0.013519,0.223826,0.099304,0.013618,0.153860,0.000565,0.018392,0.004413,0.009334,0.018102,-0.195099,0.159269,0.018586,-0.188606,0.200777,0.376955,0.203664,0.169287,0.375883,0.104636,0.098700,0.377159,0.182213,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,1.180000,0.001171,0.024852,-0.002339,0.999688,0.167421,0.017360,0.164086,0.000274,0.198286,0.012575,0.122456,0.957256,0.145922,0.034503,0.140722,0.970535,0.217102,0.012811,0.179407,0.917515,0.176134,0.013487,0.223683,0.938827,0.099659,0.013423,0.154164,0.873515,0.198240,0.012530,0.122487,0.146055,0.034259,0.141010,0.217566,0.013143,0.179595,0.176509,0.013523,0.223828,0.099310,0.013600,0.153890,0.000566,0.018382,0.004417,0.009183,0.018272,-0.195376,0.159269,0.018587,-0.188602,0.200787,0.376954,0.203663,0.169282,0.375877,0.104650,0.098696,0.377156,0.182228,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,1.200000,0.001122,0.024832,-0.002316,0.999688,0.167419,0.017360,0.164090,0.000275,0.198286,0.012573,0.122461,0.956678,0.145921,0.034500,0.140723,0.971234,0.217100,0.012815,0.179413,0.917051,0.176131,0.013493,0.223687,0.937855,0.099658,0.013418,0.154165,0.873617,0.198238,0.012528,0.122492,0.146053,0.034258,0.141009,0.217564,0.013146,0.179601,0.176507,0.013537,0.223845,0.099312,0.013594,0.153892,0.000564,0.018378,0.004424,0.009283,0.018382,-0.195301,0.159268,0.018587,-0.188597,0.200797,0.376955,0.203671,0.169291,0.375873,0.104663,0.098706,0.377158,0.182239,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,1.220000,0.001146,0.024829,-0.002308,0.999688,0.167422,0.017364,0.164086,0.000276,0.198289,0.012579,0.122457,0.956678,0.145923,0.034504,0.140720,0.971234,0.217103,0.012819,0.179409,0.917051,0.176133,0.013495,0.223683,0.937855,0.099661,0.013421,0.154160,0.873617,0.198246,0.012530,0.122486,0.146051,0.034263,0.141009,0.217567,0.013156,0.179597,0.176508,0.013530,0.223836,0.099309,0.013608,0.153875,0.000570,0.018388,0.004420,0.009185,0.018268,-0.195373,0.159270,0.018591,-0.188599,0.200801,0.376956,0.203672,0.169296,0.375879,0.104649,0.098706,0.377164,0.182223,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,1.240000,0.001167,0.024838,-0.002338,0.999688,0.167422,0.017362,0.164084,0.000278,0.198288,0.012577,0.122454,0.956992,0.145924,0.034505,0.140719,0.972020,0.217103,0.012813,0.179406,0.916472,0.176134,0.013490,0.223681,0.937275,0.099660,0.013424,0.154160,0.872566,0.198243,0.012529,0.122484,0.146052,0.034268,0.141006,0.217571,0.013149,0.179595,0.176513,0.013526,0.223833,0.099304,0.013612,0.153872,0.000563,0.018388,0.004419,0.009339,0.018092,-0.195093,0.159270,0.018586,-0.188605,0.200794,0.376958,0.203661,0.169297,0.375887,0.104632,0.098768,0.376891,0.182343,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,1.260000,0.001173,0.024840,-0.002371,0.999688,0.167418,0.017362,0.164084,0.000281,0.198283,0.012576,0.122454,0.956640,0.145921,0.034507,0.140719,0.970988,0.217099,0.012810,0.179405,0.914249,0.176130,0.013489,0.223681,0.936968,0.099656,0.013430,0.154160,0.869791,0.198239,0.012529,0.122484,0.146047,0.034268,0.141004,0.217571,0.013148,0.179595,0.176505,0.013520,0.223829,0.099293,0.013625,0.153866,0.000563,0.018390,0.004418,0.009320,0.018401,-0.195403,0.159268,0.018583,-0.188602,0.200793,0.376961,0.203660,0.169291,0.375883,0.104634,0.098701,0.377169,0.182204,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,1.280000,0.001136,0.024832,-0.002324,0.999688,0.167418,0.017363,0.164086,0.000280,0.198284,0.012576,0.122457,0.956840,0.145920,0.034504,0.140720,0.971380,0.217099,0.012816,0.179408,0.915340,0.176129,0.013494,0.223683,0.936345,0.099656,0.013422,0.154161,0.870041,0.198239,0.012527,0.122488,0.146049,0.034263,0.141010,0.217568,0.013154,0.179595,0.176507,0.013529,0.223836,0.099295,0.013617,0.153866,0.000561,0.018385,0.004424,0.009340,0.018095,-0.195091,0.159268,0.018583,-0.188603,0.200785,0.376959,0.203672,0.169289,0.375877,0.104648,0.098703,0.377158,0.182218,,,,,,,,,,,,,,,,,,,,,,,,,,,
