Format Version,1.21,Take Name,Take 2024-08-16 01.03.08 PM,Capture Frame Rate,50.000000,Export Frame Rate,50.000000,Capture Start Time,2024-08-16 01.03.08.075 PM,Total Frames in Take,3204,Total Exported Frames,3204,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
17,0.340000,-0.000543,0.355447,-0.005501,-0.934680,0.068394,0.017595,0.192051,0.001569,0.119642,0.013387,0.184019,0.665549,0.069219,0.034502,0.160185,0.792809,0.093150,0.013712,0.237830,0.725959,0.032893,0.013658,0.240701,0.490316,0.027065,0.012715,0.137519,0.364148,0.120137,0.013313,0.183790,0.069146,0.034280,0.160465,0.093042,0.013813,0.237860,0.031804,0.014525,0.242112,0.025917,0.013533,0.135238,0.157117,0.018468,-0.188551,-0.001808,0.018449,0.004324,0.007088,0.018357,-0.195432,0.004374,0.376244,0.154397,0.109205,0.376270,0.150727,,,,0.062126,0.377013,0.242929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,0.360000,-0.000518,0.355439,-0.005481,-0.934683,0.068395,0.017598,0.192041,0.001562,0.119643,0.013388,0.184009,0.666815,0.069221,0.034504,0.160175,0.793054,0.093152,0.013715,0.237820,0.727420,0.032894,0.013665,0.240693,0.492604,0.027065,0.012720,0.137510,0.367340,0.120138,0.013309,0.183784,0.069149,0.034282,0.160454,0.093046,0.013818,0.237846,0.031809,0.014517,0.242096,0.025921,0.013529,0.135244,0.157126,0.018467,-0.188556,-0.001801,0.018451,0.004319,0.007106,0.018469,-0.195433,0.004372,0.376239,0.154401,0.109203,0.376265,0.150738,0.412560,0.480427,0.167930,0.062122,0.377023,0.242944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,0.380000,-0.000130,0.355427,-0.005239,-0.934689,0.068389,0.017620,0.192050,0.001557,0.119634,0.013367,0.184018,0.666815,0.069227,0.034507,0.160174,0.793054,0.093145,0.013744,0.237830,0.727420,0.032887,0.013739,0.240704,0.492604,0.027054,0.012741,0.137522,0.367340,0.120136,0.013306,0.183793,0.069143,0.034270,0.160467,0.093050,0.013816,0.237854,0.031800,0.014692,0.242084,0.025916,0.013527,0.135248,0.157117,0.018470,-0.188547,-0.001802,0.018450,0.004327,0.007089,0.018351,-0.195431,0.004370,0.376240,0.154407,0.109202,0.376260,0.150751,0.412586,0.480421,0.167891,0.062124,0.377020,0.242951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,0.400000,-0.000532,0.355448,-0.005482,-0.934680,0.068385,0.017588,0.192056,0.001568,0.119634,0.013378,0.184024,0.667091,0.069211,0.034495,0.160190,0.796720,0.093141,0.013705,0.237835,0.725959,0.032884,0.013653,0.240706,0.496590,0.027056,0.012710,0.137524,0.367484,0.120125,0.013303,0.183800,0.069135,0.034274,0.160467,0.093036,0.013802,0.237866,0.031799,0.014540,0.242128,0.025913,0.013526,0.135245,0.157108,0.018463,-0.188542,-0.001814,0.018447,0.004332,0.007076,0.018349,-0.195428,0.004365,0.376237,0.154409,0.109196,0.376261,0.150743,0.412624,0.480420,0.167845,0.062120,0.377022,0.242947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,0.420000,-0.002608,0.355898,-0.005925,-0.934502,0.068464,0.017534,0.191837,0.044161,0.119730,0.013471,0.183839,0.741394,0.069281,0.034556,0.160032,0.822680,0.093186,0.013544,0.237625,0.724528,0.032926,0.013344,0.240439,1.000000,0.027198,0.012756,0.137249,0.463027,0.120131,0.013305,0.183785,0.069139,0.034269,0.160464,0.093047,0.013809,0.237855,,,,0.025913,0.013539,0.135254,0.157112,0.018466,-0.188552,-0.001808,0.018448,0.004325,0.007085,0.018356,-0.195431,0.004368,0.376246,0.154396,0.109185,0.376207,0.150735,0.412665,0.480416,0.167800,0.062120,0.377021,0.242932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,0.440000,-0.000479,0.355435,-0.005490,-0.934685,0.068389,0.017595,0.192046,0.001562,0.119637,0.013383,0.184013,0.667431,0.069215,0.034499,0.160178,0.793514,0.093146,0.013716,0.237825,0.727552,0.032889,0.013666,0.240698,0.491971,0.027058,0.012713,0.137515,0.367361,0.120128,0.013307,0.183791,0.069142,0.034277,0.160455,0.093043,0.013817,0.237851,0.031803,0.014528,0.242106,0.025913,0.013537,0.135249,0.157115,0.018467,-0.188554,-0.001804,0.018453,0.004321,0.007103,0.018466,-0.195430,0.004377,0.376240,0.154386,0.109197,0.376207,0.150733,0.412703,0.480420,0.167807,0.062132,0.377013,0.242923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,0.460000,-0.000516,0.355419,-0.005510,-0.934691,0.068394,0.017593,0.192047,0.001561,0.119642,0.013385,0.184012,0.667431,0.069217,0.034498,0.160180,0.793514,0.093153,0.013712,0.237824,0.727552,0.032895,0.013659,0.240700,0.491971,0.027061,0.012710,0.137518,0.367361,0.120136,0.013309,0.183788,0.069146,0.034275,0.160458,0.093047,0.013813,0.237849,0.031815,0.014520,0.242105,0.025911,0.013523,0.135257,0.157119,0.018466,-0.188550,-0.001805,0.018450,0.004318,0.007094,0.018355,-0.195430,0.004381,0.376244,0.154401,0.109209,0.376261,0.150741,0.412733,0.480418,0.167786,0.062134,0.377011,0.242927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0.480000,-0.000464,0.355418,-0.005476,-0.934691,0.068391,0.017592,0.192055,0.001562,0.119638,0.013378,0.184021,0.667179,0.069216,0.034495,0.160187,0.793207,0.093149,0.013712,0.237833,0.727933,0.032892,0.013665,0.240709,0.493417,0.027058,0.012710,0.137527,0.367490,0.120131,0.013301,0.183795,0.069141,0.034272,0.160467,0.093045,0.013818,0.237863,0.031810,0.014524,0.242114,0.025919,0.013527,0.135252,0.157113,0.018463,-0.188544,-0.001806,0.018448,0.004330,0.007180,0.018421,-0.195424,0.004379,0.376241,0.154403,0.109189,0.376203,0.150755,0.412788,0.480400,0.167727,0.062127,0.377027,0.242945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,0.500000,-0.000565,0.355445,-0.005450,-0.934681,0.068388,0.017592,0.192049,0.001563,0.119637,0.013381,0.184017,0.667086,0.069215,0.034501,0.160185,0.793881,0.093145,0.013703,0.237828,0.726739,0.032887,0.013654,0.240700,0.491064,0.027059,0.012720,0.137517,0.367359,0.120130,0.013306,0.183793,0.069139,0.034274,0.160469,0.093041,0.013805,0.237853,0.031798,0.014527,0.242112,0.025921,0.013548,0.135245,0.157109,0.018464,-0.188548,-0.001810,0.018450,0.004324,0.007097,0.018461,-0.195422,0.004372,0.376241,0.154409,0.109203,0.376262,0.150743,0.412819,0.480396,0.167667,0.062118,0.377015,0.242933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,0.520000,-0.000580,0.355412,-0.005490,-0.934694,0.068393,0.017591,0.192042,0.001564,0.119641,0.013384,0.184006,0.666600,0.069216,0.034500,0.160177,0.793836,0.093153,0.013704,0.237818,0.726523,0.032895,0.013650,0.240695,0.491818,0.027060,0.012715,0.137513,0.366633,0.120136,0.013311,0.183779,0.069144,0.034274,0.160457,0.093050,0.013802,0.237847,0.031806,0.014518,0.242098,0.025915,0.013535,0.135242,0.157120,0.018469,-0.188555,-0.001803,0.018446,0.004313,0.007096,0.018355,-0.195435,0.004363,0.376247,0.154398,0.109195,0.376260,0.150733,0.412824,0.480390,0.167662,0.062118,0.377021,0.242940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,0.540000,-0.000524,0.355465,-0.005465,-0.934673,0.068389,0.017593,0.192048,0.001558,0.119637,0.013381,0.184018,0.667698,0.069216,0.034499,0.160182,0.794004,0.093143,0.013708,0.237828,0.727952,0.032885,0.013659,0.240697,0.494036,0.027061,0.012716,0.137515,0.369029,0.120131,0.013304,0.183795,0.069143,0.034274,0.160463,0.093038,0.013813,0.237855,0.031805,0.014515,0.242100,0.025920,0.013534,0.135255,0.157112,0.018466,-0.188547,-0.001807,0.018448,0.004325,0.007085,0.018351,-0.195428,0.004368,0.376241,0.154399,0.109201,0.376261,0.150735,0.412842,0.480389,0.167657,0.062125,0.377018,0.242933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,0.560000,-0.000545,0.355446,-0.005502,-0.934680,0.068390,0.017590,0.192051,0.001562,0.119639,0.013382,0.184019,0.667698,0.069215,0.034497,0.160185,0.794004,0.093147,0.013707,0.237830,0.727952,0.032889,0.013653,0.240701,0.494036,0.027061,0.012710,0.137519,0.369029,0.120132,0.013305,0.183797,0.069139,0.034273,0.160463,0.093042,0.013809,0.237861,0.031806,0.014523,0.242115,0.025922,0.013537,0.135251,0.157112,0.018465,-0.188547,-0.001809,0.018447,0.004327,0.007182,0.018425,-0.195425,0.004377,0.376239,0.154402,0.109208,0.376260,0.150743,0.412864,0.480384,0.167641,0.062125,0.377022,0.242945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,0.580000,-0.000517,0.355437,-0.005512,-0.934684,0.068392,0.017589,0.192046,0.001566,0.119640,0.013381,0.184014,0.666749,0.069216,0.034494,0.160179,0.793996,0.093149,0.013708,0.237825,0.727582,0.032892,0.013655,0.240698,0.491558,0.027062,0.012706,0.137515,0.367506,0.120134,0.013304,0.183790,0.069142,0.034273,0.160455,0.093043,0.013810,0.237855,0.031805,0.014521,0.242113,0.025918,0.013528,0.135243,0.157117,0.018468,-0.188550,-0.001806,0.018447,0.004319,0.007103,0.018465,-0.195422,0.004379,0.376238,0.154405,0.109208,0.376259,0.150740,0.412859,0.480381,0.167646,0.062130,0.377017,0.242943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,0.600000,-0.000491,0.355432,-0.005469,-0.934686,0.068394,0.017597,0.192046,0.001567,0.119642,0.013384,0.184013,0.665487,0.069220,0.034501,0.160179,0.793248,0.093152,0.013715,0.237825,0.726254,0.032894,0.013667,0.240698,0.490345,0.027063,0.012718,0.137516,0.365301,0.120138,0.013313,0.183782,0.069147,0.034280,0.160458,0.093044,0.013815,0.237857,0.031807,0.014541,0.242111,0.025920,0.013529,0.135241,0.157117,0.018467,-0.188553,-0.001803,0.018450,0.004319,0.007105,0.018467,-0.195421,0.004382,0.376249,0.154397,0.109209,0.376261,0.150732,0.412865,0.480384,0.167642,0.062129,0.377022,0.242938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,0.620000,-0.002620,0.355939,-0.005933,-0.934487,0.068469,0.017539,0.191835,0.044163,0.119735,0.013477,0.183841,0.740591,0.069288,0.034562,0.160030,0.821433,0.093187,0.013549,0.237625,0.723836,0.032927,0.013347,0.240434,1.000000,0.027207,0.012761,0.137243,0.461209,0.120137,0.013309,0.183787,0.069144,0.034276,0.160463,0.093045,0.013814,0.237852,,,,0.025921,0.013537,0.135237,0.157120,0.018468,-0.188552,-0.001803,0.018450,0.004318,0.007093,0.018353,-0.195429,0.004380,0.376239,0.154394,0.109207,0.376260,0.150739,0.412849,0.480388,0.167653,0.062126,0.377018,0.242933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,0.640000,-0.002590,0.355908,-0.005946,-0.934498,0.068468,0.017538,0.191837,0.044161,0.119734,0.013476,0.183840,0.740591,0.069285,0.034559,0.160032,0.821433,0.093189,0.013551,0.237626,0.723836,0.032929,0.013349,0.240439,1.000000,0.027203,0.012756,0.137248,0.461209,0.120132,0.013311,0.183786,0.069142,0.034274,0.160461,0.093050,0.013815,0.237859,,,,0.025918,0.013536,0.135252,0.157112,0.018469,-0.188551,-0.001809,0.018451,0.004320,0.007086,0.018351,-0.195426,0.004367,0.376248,0.154409,0.109184,0.376203,0.150748,0.412826,0.480390,0.167675,0.062124,0.377016,0.242937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,0.660000,-0.002620,0.355938,-0.005978,-0.934487,0.068467,0.017536,0.191838,0.044163,0.119734,0.013478,0.183844,0.741330,0.069285,0.034558,0.160033,0.823219,0.093185,0.013549,0.237628,0.724591,0.032925,0.013342,0.240437,1.000000,0.027206,0.012752,0.137246,0.462738,0.120137,0.013308,0.183797,0.069143,0.034274,0.160461,0.093047,0.013810,0.237854,,,,0.025916,0.013534,0.135252,0.157111,0.018467,-0.188548,-0.001810,0.018447,0.004322,0.007185,0.018425,-0.195424,0.004374,0.376237,0.154403,0.109200,0.376263,0.150742,0.412820,0.480398,0.167665,0.062121,0.377013,0.242945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,0.680000,-0.000494,0.355424,-0.005461,-0.934689,0.068387,0.017592,0.192052,0.001563,0.119635,0.013378,0.184018,0.667272,0.069212,0.034497,0.160185,0.793856,0.093145,0.013709,0.237830,0.726600,0.032888,0.013662,0.240704,0.492042,0.027055,0.012713,0.137522,0.366495,0.120125,0.013303,0.183791,0.069139,0.034272,0.160467,0.093041,0.013811,0.237860,0.031801,0.014531,0.242110,0.025912,0.013528,0.135249,0.157108,0.018463,-0.188544,-0.001813,0.018446,0.004321,0.007085,0.018345,-0.195418,0.004374,0.376237,0.154399,0.109202,0.376258,0.150742,0.412809,0.480394,0.167669,0.062122,0.377016,0.242934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,0.700000,-0.000529,0.355429,-0.005517,-0.934687,0.068386,0.017590,0.192050,0.001564,0.119635,0.013383,0.184016,0.666153,0.069210,0.034496,0.160183,0.793769,0.093144,0.013710,0.237828,0.727082,0.032887,0.013655,0.240702,0.492317,0.027055,0.012708,0.137520,0.365628,0.120130,0.013307,0.183793,0.069133,0.034274,0.160460,0.093041,0.013810,0.237858,0.031805,0.014525,0.242106,0.025909,0.013532,0.135243,0.157111,0.018466,-0.188549,-0.001813,0.018450,0.004318,0.007089,0.018348,-0.195424,0.004374,0.376245,0.154391,0.109203,0.376261,0.150730,0.412763,0.480401,0.167746,0.062126,0.377028,0.242938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,0.720000,-0.000206,0.355460,-0.005227,-0.934677,0.068384,0.017618,0.192043,0.001555,0.119630,0.013369,0.184015,0.666153,0.069223,0.034511,0.160170,0.793769,0.093136,0.013737,0.237824,0.727082,0.032879,0.013729,0.240694,0.492317,0.027053,0.012746,0.137512,0.365628,0.120135,0.013307,0.183789,0.069140,0.034280,0.160454,0.093041,0.013811,0.237855,0.031798,0.014672,0.242078,0.025912,0.013539,0.135252,0.157115,0.018468,-0.188550,-0.001809,0.018449,0.004322,0.007089,0.018352,-0.195428,0.004371,0.376243,0.154392,0.109207,0.376261,0.150732,0.412727,0.480417,0.167793,0.062130,0.377024,0.242939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,0.740000,-0.000180,0.355454,-0.005252,-0.934679,0.068383,0.017618,0.192048,0.001555,0.119628,0.013370,0.184019,0.666326,0.069221,0.034509,0.160174,0.796855,0.093135,0.013740,0.237829,0.727269,0.032878,0.013732,0.240700,0.497098,0.027051,0.012742,0.137518,0.369084,0.120128,0.013309,0.183790,0.069140,0.034274,0.160462,0.093037,0.013813,0.237862,0.031798,0.014684,0.242084,0.025912,0.013532,0.135248,0.157113,0.018469,-0.188547,-0.001810,0.018451,0.004324,0.007087,0.018353,-0.195428,0.004384,0.376236,0.154397,0.109206,0.376261,0.150739,0.412714,0.480413,0.167806,0.062129,0.377022,0.242939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,0.760000,-0.002573,0.355908,-0.005977,-0.934498,0.068467,0.017536,0.191836,0.044161,0.119733,0.013476,0.183840,0.740771,0.069283,0.034555,0.160030,0.822266,0.093188,0.013552,0.237626,0.724851,0.032928,0.013348,0.240438,1.000000,0.027202,0.012750,0.137248,0.462260,0.120133,0.013307,0.183789,0.069140,0.034272,0.160459,0.093046,0.013816,0.237855,,,,0.025914,0.013529,0.135251,0.157116,0.018467,-0.188544,-0.001807,0.018449,0.004320,0.007087,0.018352,-0.195429,0.004374,0.376243,0.154401,0.109190,0.376200,0.150749,0.412656,0.480409,0.167825,0.062128,0.377021,0.242941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,0.780000,-0.000544,0.355432,-0.005500,-0.934686,0.068389,0.017593,0.192046,0.001564,0.119637,0.013385,0.184012,0.666246,0.069213,0.034500,0.160180,0.793736,0.093147,0.013710,0.237824,0.726492,0.032889,0.013656,0.240697,0.491227,0.027058,0.012714,0.137515,0.367316,0.120132,0.013314,0.183782,0.069142,0.034275,0.160461,0.093040,0.013811,0.237856,0.031799,0.014527,0.242108,0.025914,0.013529,0.135251,0.157117,0.018467,-0.188549,-0.001806,0.018450,0.004319,0.007091,0.018350,-0.195425,0.004364,0.376246,0.154402,0.109197,0.376268,0.150735,0.412606,0.480420,0.167879,0.062122,0.377020,0.242940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,0.800000,-0.002627,0.355956,-0.005943,-0.934480,0.068464,0.017537,0.191831,0.044159,0.119731,0.013476,0.183840,0.666246,0.069284,0.034560,0.160027,0.793736,0.093181,0.013546,0.237623,0.726492,0.032920,0.013343,0.240429,0.491227,0.027205,0.012758,0.137238,0.367316,0.120134,0.013309,0.183789,0.069140,0.034275,0.160454,0.093039,0.013809,0.237854,,,,0.025920,0.013544,0.135256,0.157116,0.018465,-0.188548,-0.001810,0.018448,0.004321,0.007104,0.018467,-0.195424,0.004367,0.376240,0.154403,0.109181,0.376202,0.150741,0.412561,0.480422,0.167919,0.062119,0.377024,0.242938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,0.820000,-0.000539,0.355454,-0.005488,-0.934678,0.068390,0.017591,0.192046,0.001561,0.119639,0.013382,0.184015,0.740747,0.069216,0.034498,0.160180,0.823448,0.093146,0.013708,0.237825,0.725904,0.032888,0.013655,0.240696,1.000000,0.027062,0.012713,0.137513,0.464875,0.120131,0.013309,0.183791,0.069142,0.034272,0.160460,0.093042,0.013809,0.237853,0.031808,0.014529,0.242105,0.025922,0.013539,0.135242,0.157115,0.018466,-0.188548,-0.001809,0.018450,0.004321,0.007188,0.018116,-0.195126,0.004374,0.376242,0.154403,0.109198,0.376262,0.150740,0.412563,0.480422,0.167913,0.062118,0.377018,0.242937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,0.840000,-0.000513,0.355431,-0.005526,-0.934686,0.068391,0.017591,0.192051,0.001563,0.119640,0.013384,0.184018,0.667243,0.069215,0.034495,0.160184,0.793079,0.093149,0.013712,0.237830,0.727713,0.032892,0.013657,0.240703,0.491234,0.027060,0.012706,0.137521,0.367509,0.120131,0.013305,0.183798,0.069140,0.034273,0.160463,0.093046,0.013814,0.237855,0.031804,0.014527,0.242117,0.025918,0.013518,0.135257,0.157116,0.018467,-0.188541,-0.001808,0.018448,0.004323,0.007089,0.018352,-0.195427,0.004374,0.376250,0.154406,0.109203,0.376258,0.150740,0.412548,0.480416,0.167954,0.062130,0.377016,0.242941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,0.860000,-0.000507,0.355419,-0.005490,-0.934691,0.068392,0.017593,0.192048,0.001563,0.119640,0.013382,0.184014,0.666900,0.069216,0.034498,0.160181,0.794116,0.093151,0.013711,0.237826,0.727089,0.032893,0.013661,0.240701,0.491781,0.027059,0.012712,0.137519,0.366883,0.120133,0.013306,0.183788,0.069141,0.034274,0.160460,0.093046,0.013814,0.237858,0.031811,0.014528,0.242110,0.025923,0.013531,0.135244,0.157118,0.018467,-0.188547,-0.001802,0.018454,0.004322,0.007108,0.018464,-0.195422,0.004384,0.376244,0.154395,0.109207,0.376258,0.150733,0.412565,0.480420,0.167904,0.062129,0.377012,0.242930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,0.880000,-0.000497,0.355473,-0.005389,-0.934671,0.068392,0.017598,0.192049,0.001559,0.119640,0.013378,0.184020,0.666900,0.069223,0.034505,0.160183,0.794116,0.093145,0.013710,0.237830,0.727089,0.032887,0.013670,0.240698,0.491781,0.027065,0.012729,0.137515,0.366883,0.120133,0.013311,0.183787,0.069141,0.034279,0.160457,0.093043,0.013816,0.237855,0.031807,0.014528,0.242104,0.025923,0.013547,0.135253,0.157117,0.018468,-0.188549,-0.001807,0.018451,0.004323,0.007188,0.018422,-0.195426,0.004383,0.376239,0.154389,0.109206,0.376266,0.150730,0.412567,0.480419,0.167913,0.062127,0.377024,0.242939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,0.900000,-0.000519,0.355420,-0.005513,-0.934691,0.068392,0.017594,0.192046,0.001562,0.119640,0.013387,0.184012,0.667186,0.069215,0.034500,0.160180,0.794722,0.093151,0.013714,0.237824,0.727769,0.032894,0.013660,0.240699,0.492724,0.027060,0.012712,0.137517,0.369395,0.120136,0.013309,0.183788,0.069141,0.034278,0.160455,0.093047,0.013815,0.237855,0.031812,0.014524,0.242105,0.025917,0.013532,0.135249,0.157122,0.018469,-0.188551,-0.001809,0.018448,0.004319,0.007090,0.018354,-0.195430,0.004378,0.376238,0.154395,0.109201,0.376261,0.150732,0.412600,0.480421,0.167886,0.062125,0.377018,0.242933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
